word,j_count,e_count,p_count,total_count,j_rate_per_10k,e_rate_per_10k,p_rate_per_10k,j_share,e_share,p_share,j_expected,e_expected,p_expected,j_log2_enrichment,e_log2_enrichment,p_log2_enrichment,j_woe_bits,e_woe_bits,p_woe_bits,j_signed_info_bits,e_signed_info_bits,p_signed_info_bits,j_vs_e_woe_bits,j_vs_e_signed_info_bits,j_vs_p_woe_bits,j_vs_p_signed_info_bits,e_vs_p_woe_bits,e_vs_p_signed_info_bits,characteristic_source,characteristic_info_bits,global_surprise_bits,g2,p_value,q_value,significant_fdr_0_05,suspected_extraction_fragment,headline_reliable
adultery,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
shammah,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
shem's,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
b,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,True,False
embroiderer,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
rebelled,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
dibon,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
vain,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
burns,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
appearing,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
ninety,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
attend,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
jahzeel,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
twos,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
appendage,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
collecting,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
vinegar,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
designer,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
subdued,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
shuhamites,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
midianites,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
frame's,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
z,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,True,False
decontaminate,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
seventy-four,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
areli,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
greenish,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
aromatic,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
vintage,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
pots,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
arrangement,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
canals,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
shorts,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
jaci,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
ru,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
fountains,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
hezronites,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
mountings,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
faith,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
elizaphan,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
forty-six,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
encampments,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
cow's,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
forty-one,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
libni,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
handbreadth,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
uncle,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
sores,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
traded,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
scurvied,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
wring,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
issachar's,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
blast,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
one-year-olds,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
developing,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
kohathites,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
detached,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
ham's,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
menstruation,0,0,2,2,0,0,0.3014681499,0,0,1,0.4247719836,0.4204901483,1.154737868,-0.5721154415,-0.557498827,0.3070077838,-0.431181409,-0.4126487711,1.871880903,-0.6888786483,-0.681046129,1.584869222,-0.01461631348,0,-0.8791854034,-0.9038230928,-0.8645690899,-0.8959905735,P,1.584869222,1.584869222,2.197095265,0.333354886,0.4455087666,False,False,False
